order_id,user_id,order_date,order_value
ord_user_0487_02,user_0487,2023-08-09,93.85
ord_user_0487_03,user_0487,2023-10-23,114.81
ord_user_0487_04,user_0487,2024-01-02,148.72
ord_user_0487_05,user_0487,2024-01-18,120.03
ord_user_0487_06,user_0487,2024-02-17,146.42
ord_user_0488_00,user_0488,2023-02-04,131.34
ord_user_0488_01,user_0488,2023-04-05,13.43
ord_user_0489_00,user_0489,2023-01-08,68.08
ord_user_0489_01,user_0489,2023-03-03,73.31
ord_user_0489_02,user_0489,2023-05-10,31.03
ord_user_0489_03,user_0489,2023-06-28,41.78
ord_user_0489_04,user_0489,2023-07-31,76.52
ord_user_0489_05,user_0489,2023-09-08,111.78
ord_user_0489_06,user_0489,2023-11-15,65.14
ord_user_0489_07,user_0489,2024-01-18,58.42
ord_user_0489_08,user_0489,2024-01-22,109.09
ord_user_0489_09,user_0489,2024-02-28,73.52
ord_user_0490_00,user_0490,2023-10-14,113.52
ord_user_0490_01,user_0490,2023-12-27,149.47
ord_user_0490_02,user_0490,2024-01-07,132.07
ord_user_0490_03,user_0490,2024-02-20,19.15
ord_user_0491_00,user_0491,2023-10-23,106.57
ord_user_0491_01,user_0491,2023-11-13,12.86
ord_user_0491_02,user_0491,2023-12-05,15.5
ord_user_0491_03,user_0491,2024-02-07,32.6
ord_user_0492_00,user_0492,2023-09-05,34.57
ord_user_0493_00,user_0493,2023-12-07,109.99
ord_user_0493_01,user_0493,2024-02-29,11.53
ord_user_0494_00,user_0494,2023-05-16,73.38
ord_user_0494_01,user_0494,2023-06-07,75.99
ord_user_0494_02,user_0494,2023-08-09,22.26
ord_user_0494_03,user_0494,2023-08-15,89.71
ord_user_0494_04,user_0494,2023-09-10,138.1
ord_user_0494_05,user_0494,2023-09-19,46.2
ord_user_0494_06,user_0494,2023-11-28,109.43
ord_user_0494_07,user_0494,2024-02-04,48.96
ord_user_0494_08,user_0494,2024-02-26,42.2
ord_user_0495_00,user_0495,2023-03-15,38.95
ord_user_0496_00,user_0496,2023-03-07,67.54
ord_user_0496_01,user_0496,2023-04-25,66.13
ord_user_0496_02,user_0496,2023-05-05,59.3
ord_user_0497_00,user_0497,2023-05-24,35.88
ord_user_0497_01,user_0497,2023-08-06,41.23
ord_user_0497_02,user_0497,2023-10-05,65.73
ord_user_0497_03,user_0497,2023-10-28,78.17
ord_user_0497_04,user_0497,2023-12-23,145.42
ord_user_0497_05,user_0497,2023-12-29,147.9
ord_user_0497_06,user_0497,2024-01-30,124.07
ord_user_0498_00,user_0498,2023-11-03,24.83
ord_user_0498_01,user_0498,2023-12-27,32.82
ord_user_0498_02,user_0498,2024-01-24,71.87
ord_user_0499_00,user_0499,2023-09-07,27.91
ord_user_0499_01,user_0499,2023-11-07,55.13
ord_user_0499_02,user_0499,2023-11-26,63.53
ord_user_0499_03,user_0499,2024-02-24,100.57
ord_user_0500_00,user_0500,2023-05-29,40.19
ord_user_0500_01,user_0500,2023-08-01,145.02
ord_user_0500_02,user_0500,2023-08-24,127.15
ord_user_0500_03,user_0500,2023-10-31,114.0
ord_user_0500_04,user_0500,2023-11-29,24.16
ord_user_0500_05,user_0500,2024-02-15,125.17
ord_user_0501_00,user_0501,2023-10-11,24.15
ord_user_0501_01,user_0501,2024-01-05,132.23
ord_user_0501_02,user_0501,2024-01-28,116.6
ord_user_0501_03,user_0501,2024-02-09,69.76
ord_user_0501_04,user_0501,2024-02-18,134.88
ord_user_0502_00,user_0502,2023-10-31,12.37
ord_user_0502_01,user_0502,2023-12-22,49.2
ord_user_0502_02,user_0502,2024-02-12,139.81
ord_user_0503_00,user_0503,2023-11-04,48.84
ord_user_0504_00,user_0504,2023-06-28,49.44
ord_user_0504_01,user_0504,2023-09-05,134.45
ord_user_0504_02,user_0504,2023-11-10,89.48
ord_user_0504_03,user_0504,2023-12-28,106.55
ord_user_0504_04,user_0504,2024-01-26,46.28
ord_user_0504_05,user_0504,2024-02-08,106.15
ord_user_0504_06,user_0504,2024-02-09,142.94
ord_user_0505_00,user_0505,2023-01-08,74.37
ord_user_0506_00,user_0506,2023-11-22,106.62
ord_user_0506_01,user_0506,2024-01-08,14.15
ord_user_0507_00,user_0507,2023-01-05,94.37
ord_user_0507_01,user_0507,2023-03-20,78.47
ord_user_0507_02,user_0507,2023-03-31,89.91
ord_user_0507_03,user_0507,2023-04-02,27.04
ord_user_0507_04,user_0507,2023-06-25,89.72
ord_user_0508_00,user_0508,2023-01-15,99.63
ord_user_0508_01,user_0508,2023-01-28,21.31
ord_user_0508_02,user_0508,2023-03-14,11.5
ord_user_0508_03,user_0508,2023-05-07,83.63
ord_user_0508_04,user_0508,2023-07-08,120.76
ord_user_0508_05,user_0508,2023-07-20,99.13
ord_user_0508_06,user_0508,2023-09-23,81.46
ord_user_0508_07,user_0508,2023-12-15,134.72
ord_user_0508_08,user_0508,2024-01-21,141.64
ord_user_0509_00,user_0509,2023-04-29,52.64
ord_user_0509_01,user_0509,2023-05-16,123.2
ord_user_0509_02,user_0509,2023-08-06,132.57
ord_user_0509_03,user_0509,2023-08-08,123.45
ord_user_0509_04,user_0509,2023-10-23,36.0
ord_user_0509_05,user_0509,2023-12-04,123.31
ord_user_0509_06,user_0509,2024-02-16,22.65
ord_user_0510_00,user_0510,2023-12-05,44.07
ord_user_0510_01,user_0510,2024-02-10,28.3
ord_user_0511_00,user_0511,2023-03-18,89.05
ord_user_0511_01,user_0511,2023-04-20,46.46
ord_user_0511_02,user_0511,2023-05-03,74.43
ord_user_0511_03,user_0511,2023-05-10,57.7
ord_user_0511_04,user_0511,2023-08-07,74.53
ord_user_0512_00,user_0512,2023-10-28,22.36
ord_user_0512_01,user_0512,2023-11-03,12.26
ord_user_0512_02,user_0512,2024-01-31,19.83
ord_user_0513_00,user_0513,2023-03-18,97.87
ord_user_0513_01,user_0513,2023-04-13,61.88
ord_user_0513_02,user_0513,2023-04-26,126.72
ord_user_0514_00,user_0514,2023-12-25,32.2
ord_user_0514_01,user_0514,2024-02-25,86.04
ord_user_0515_00,user_0515,2023-09-30,100.14
ord_user_0515_01,user_0515,2023-10-06,147.14
ord_user_0515_02,user_0515,2023-12-28,53.93
ord_user_0515_03,user_0515,2024-01-09,148.88
ord_user_0515_04,user_0515,2024-02-08,80.71
ord_user_0516_00,user_0516,2023-06-05,76.05
ord_user_0516_01,user_0516,2023-06-13,22.12
ord_user_0516_02,user_0516,2023-08-08,147.65
ord_user_0516_03,user_0516,2023-10-13,70.17
ord_user_0516_04,user_0516,2023-11-18,45.32
ord_user_0516_05,user_0516,2024-01-11,14.33
ord_user_0517_00,user_0517,2023-01-20,58.92
ord_user_0517_01,user_0517,2023-03-30,101.05
ord_user_0517_02,user_0517,2023-04-22,128.08
ord_user_0517_03,user_0517,2023-06-09,64.41
ord_user_0517_04,user_0517,2023-08-08,130.39
ord_user_0517_05,user_0517,2023-08-28,26.96
ord_user_0517_06,user_0517,2023-10-03,111.74
ord_user_0517_07,user_0517,2023-11-12,131.44
ord_user_0517_08,user_0517,2023-12-22,31.84
ord_user_0517_09,user_0517,2024-02-11,46.65
ord_user_0518_00,user_0518,2023-09-14,98.52
ord_user_0518_01,user_0518,2023-09-19,128.66
ord_user_0518_02,user_0518,2023-12-08,56.73
ord_user_0518_03,user_0518,2023-12-09,132.74
ord_user_0518_04,user_0518,2024-02-13,69.99
ord_user_0519_00,user_0519,2023-01-16,21.56
ord_user_0519_01,user_0519,2023-01-19,88.54
ord_user_0519_02,user_0519,2023-03-20,62.11
ord_user_0519_03,user_0519,2023-06-01,139.08
ord_user_0519_04,user_0519,2023-08-19,81.11
ord_user_0519_05,user_0519,2023-10-07,54.57
ord_user_0519_06,user_0519,2023-12-21,114.01
ord_user_0519_07,user_0519,2024-02-18,57.44
ord_user_0520_00,user_0520,2023-05-11,95.94
ord_user_0520_01,user_0520,2023-07-13,30.82
ord_user_0520_02,user_0520,2023-08-09,65.94
ord_user_0520_03,user_0520,2023-09-03,75.1
ord_user_0520_04,user_0520,2023-11-02,52.07
ord_user_0520_05,user_0520,2023-11-11,139.5
ord_user_0520_06,user_0520,2024-01-09,50.18
ord_user_0520_07,user_0520,2024-02-04,98.92
ord_user_0520_08,user_0520,2024-02-10,111.28
ord_user_0521_00,user_0521,2023-04-20,11.71
ord_user_0521_01,user_0521,2023-04-25,64.86
ord_user_0521_02,user_0521,2023-06-30,12.48
ord_user_0521_03,user_0521,2023-07-05,27.42
ord_user_0521_04,user_0521,2023-08-20,51.34
ord_user_0521_05,user_0521,2023-10-02,126.8
ord_user_0521_06,user_0521,2023-11-30,145.61
ord_user_0521_07,user_0521,2024-02-28,121.23
ord_user_0522_00,user_0522,2023-02-25,109.78
ord_user_0522_01,user_0522,2023-04-30,46.34
ord_user_0522_02,user_0522,2023-07-05,149.28
ord_user_0522_03,user_0522,2023-07-19,136.12
ord_user_0522_04,user_0522,2023-08-22,121.25
ord_user_0522_05,user_0522,2023-11-13,25.02
ord_user_0522_06,user_0522,2023-12-01,126.86
ord_user_0522_07,user_0522,2024-01-18,143.85
ord_user_0522_08,user_0522,2024-02-16,142.81
ord_user_0523_00,user_0523,2023-09-19,91.83
ord_user_0523_01,user_0523,2023-11-03,36.46
ord_user_0523_02,user_0523,2023-11-06,79.7
ord_user_0523_03,user_0523,2023-12-23,117.47
ord_user_0523_04,user_0523,2024-02-24,93.3
ord_user_0524_00,user_0524,2023-03-17,70.81
ord_user_0524_01,user_0524,2023-03-20,126.56
ord_user_0524_02,user_0524,2023-04-18,16.33
ord_user_0524_03,user_0524,2023-06-14,122.11
ord_user_0524_04,user_0524,2023-08-08,48.28
ord_user_0524_05,user_0524,2023-08-11,73.95
ord_user_0524_06,user_0524,2023-09-16,19.34
ord_user_0524_07,user_0524,2023-09-25,101.46
ord_user_0524_08,user_0524,2023-10-09,21.94
ord_user_0524_09,user_0524,2023-12-31,79.41
ord_user_0525_00,user_0525,2023-07-02,149.4
ord_user_0525_01,user_0525,2023-07-17,117.64
ord_user_0525_02,user_0525,2023-10-08,80.53
ord_user_0525_03,user_0525,2023-11-10,135.43
ord_user_0525_04,user_0525,2023-12-10,77.88
ord_user_0525_05,user_0525,2023-12-22,106.32
ord_user_0525_06,user_0525,2024-01-24,45.64
ord_user_0526_00,user_0526,2023-12-09,65.52
ord_user_0526_01,user_0526,2024-01-10,40.94
ord_user_0527_00,user_0527,2023-11-22,48.94
ord_user_0527_01,user_0527,2024-01-23,112.9
ord_user_0528_00,user_0528,2023-04-27,55.33
ord_user_0528_01,user_0528,2023-07-19,74.11
ord_user_0528_02,user_0528,2023-08-08,59.28
ord_user_0528_03,user_0528,2023-09-07,33.56
ord_user_0528_04,user_0528,2023-11-30,32.38
ord_user_0528_05,user_0528,2024-01-08,78.2
ord_user_0528_06,user_0528,2024-02-18,87.2
ord_user_0529_00,user_0529,2023-02-21,50.8
ord_user_0529_01,user_0529,2023-04-08,92.21
ord_user_0529_02,user_0529,2023-04-26,65.31
ord_user_0529_03,user_0529,2023-06-15,28.08
ord_user_0529_04,user_0529,2023-07-02,58.69
ord_user_0529_05,user_0529,2023-08-29,44.35
ord_user_0529_06,user_0529,2023-09-10,122.17
ord_user_0529_07,user_0529,2023-11-21,36.38
ord_user_0529_08,user_0529,2023-12-30,72.27
ord_user_0529_09,user_0529,2024-02-13,144.83
ord_user_0530_00,user_0530,2023-03-07,23.69
ord_user_0530_01,user_0530,2023-04-02,70.71
ord_user_0530_02,user_0530,2023-04-13,33.29
ord_user_0530_03,user_0530,2023-07-08,54.12
ord_user_0530_04,user_0530,2023-09-04,54.8
ord_user_0530_05,user_0530,2023-11-29,87.77
ord_user_0530_06,user_0530,2024-01-09,61.35
ord_user_0530_07,user_0530,2024-02-06,52.15
ord_user_0531_00,user_0531,2023-04-05,41.81
ord_user_0531_01,user_0531,2023-05-21,66.59
ord_user_0531_02,user_0531,2023-07-08,13.16
ord_user_0531_03,user_0531,2023-07-28,30.92
ord_user_0531_04,user_0531,2023-08-25,64.06
ord_user_0531_05,user_0531,2023-10-02,105.11
ord_user_0531_06,user_0531,2023-12-19,68.51
ord_user_0531_07,user_0531,2024-01-06,68.54
ord_user_0531_08,user_0531,2024-02-20,23.64
ord_user_0531_09,user_0531,2024-02-28,90.1
ord_user_0532_00,user_0532,2023-01-14,40.06
ord_user_0532_01,user_0532,2023-03-14,76.71
ord_user_0532_02,user_0532,2023-04-08,110.9
ord_user_0532_03,user_0532,2023-06-03,16.83
ord_user_0532_04,user_0532,2023-06-17,139.54
ord_user_0532_05,user_0532,2023-08-27,106.0
ord_user_0532_06,user_0532,2023-11-12,76.24
ord_user_0532_07,user_0532,2024-01-28,117.7
ord_user_0532_08,user_0532,2024-02-22,148.89
ord_user_0533_00,user_0533,2023-11-22,19.55
ord_user_0533_01,user_0533,2023-12-06,135.5
ord_user_0533_02,user_0533,2023-12-23,133.01
ord_user_0534_00,user_0534,2023-04-18,58.1
ord_user_0534_01,user_0534,2023-05-04,144.37
ord_user_0534_02,user_0534,2023-06-11,117.65
ord_user_0534_03,user_0534,2023-08-12,44.62
ord_user_0534_04,user_0534,2023-09-28,108.94
ord_user_0534_05,user_0534,2023-10-20,21.92
ord_user_0534_06,user_0534,2023-11-19,110.57
ord_user_0534_07,user_0534,2024-02-13,19.84
ord_user_0534_08,user_0534,2024-02-25,90.21
ord_user_0535_00,user_0535,2023-04-23,17.42
ord_user_0535_01,user_0535,2023-05-19,109.1
ord_user_0535_02,user_0535,2023-05-29,51.89
ord_user_0535_03,user_0535,2023-06-06,73.36
ord_user_0535_04,user_0535,2023-07-08,127.43
ord_user_0535_05,user_0535,2023-07-25,144.59
ord_user_0535_06,user_0535,2023-08-03,14.65
ord_user_0535_07,user_0535,2023-10-03,142.62
ord_user_0535_08,user_0535,2023-10-27,91.61
ord_user_0535_09,user_0535,2024-01-16,103.36
ord_user_0536_00,user_0536,2023-11-12,61.55
ord_user_0536_01,user_0536,2024-01-28,53.1
ord_user_0536_02,user_0536,2024-02-28,46.66
ord_user_0537_00,user_0537,2023-02-28,21.09
ord_user_0537_01,user_0537,2023-04-15,62.58
ord_user_0537_02,user_0537,2023-06-13,56.48
ord_user_0537_03,user_0537,2023-07-10,120.41
ord_user_0537_04,user_0537,2023-09-13,106.73
ord_user_0537_05,user_0537,2023-10-15,56.16
ord_user_0537_06,user_0537,2023-12-03,131.34
ord_user_0537_07,user_0537,2024-02-05,89.41
ord_user_0538_00,user_0538,2023-08-18,106.37
ord_user_0538_01,user_0538,2023-11-03,35.35
ord_user_0538_02,user_0538,2023-11-20,140.05
ord_user_0538_03,user_0538,2024-01-20,130.18
ord_user_0539_00,user_0539,2023-01-09,104.98
ord_user_0539_01,user_0539,2023-04-09,78.31
ord_user_0540_00,user_0540,2023-10-21,60.02
ord_user_0540_01,user_0540,2023-10-24,38.65
ord_user_0540_02,user_0540,2023-11-26,22.48
ord_user_0540_03,user_0540,2023-12-05,53.87
ord_user_0540_04,user_0540,2024-02-22,67.7
ord_user_0540_05,user_0540,2024-02-25,107.25
ord_user_0541_00,user_0541,2023-04-02,130.17
ord_user_0541_01,user_0541,2023-06-13,118.08
ord_user_0541_02,user_0541,2023-06-19,57.92
ord_user_0541_03,user_0541,2023-08-05,98.92
ord_user_0541_04,user_0541,2023-11-03,30.16
ord_user_0541_05,user_0541,2023-11-29,32.77
ord_user_0542_00,user_0542,2023-12-06,77.56
ord_user_0542_01,user_0542,2023-12-14,91.76
ord_user_0542_02,user_0542,2024-01-19,77.4
ord_user_0543_00,user_0543,2023-02-14,112.45
ord_user_0543_01,user_0543,2023-04-06,135.15
ord_user_0543_02,user_0543,2023-04-14,138.84
ord_user_0543_03,user_0543,2023-06-26,103.19
ord_user_0543_04,user_0543,2023-09-07,145.97
ord_user_0543_05,user_0543,2023-11-23,67.28
ord_user_0543_06,user_0543,2023-12-31,141.24
ord_user_0543_07,user_0543,2024-01-07,149.45
ord_user_0543_08,user_0543,2024-02-16,32.18
ord_user_0544_00,user_0544,2023-12-11,34.57
ord_user_0544_01,user_0544,2023-12-29,123.82
ord_user_0545_00,user_0545,2023-08-23,17.24
ord_user_0546_00,user_0546,2023-06-23,128.8
ord_user_0547_00,user_0547,2023-02-07,21.44
ord_user_0547_01,user_0547,2023-04-23,123.86
ord_user_0547_02,user_0547,2023-05-13,46.04
ord_user_0548_00,user_0548,2023-01-16,105.04
ord_user_0548_01,user_0548,2023-02-13,115.49
ord_user_0548_02,user_0548,2023-03-23,36.71
ord_user_0548_03,user_0548,2023-06-11,74.09
ord_user_0548_04,user_0548,2023-07-24,126.53
ord_user_0548_05,user_0548,2023-08-11,23.35
ord_user_0548_06,user_0548,2023-09-26,139.81
ord_user_0548_07,user_0548,2023-10-15,100.59
ord_user_0548_08,user_0548,2023-12-06,110.77
ord_user_0548_09,user_0548,2024-01-02,79.52
ord_user_0548_10,user_0548,2024-01-23,124.56
ord_user_0548_11,user_0548,2024-02-13,88.05
ord_user_0549_00,user_0549,2023-06-27,35.64
ord_user_0549_01,user_0549,2023-08-21,112.24
ord_user_0549_02,user_0549,2023-09-29,63.24
ord_user_0549_03,user_0549,2023-10-20,140.5
ord_user_0549_04,user_0549,2024-01-09,17.46
ord_user_0550_00,user_0550,2023-07-08,70.76
ord_user_0550_01,user_0550,2023-09-16,36.84
ord_user_0550_02,user_0550,2023-09-24,143.49
ord_user_0550_03,user_0550,2023-12-04,30.08
ord_user_0550_04,user_0550,2024-01-25,14.03
ord_user_0550_05,user_0550,2024-02-09,124.97
ord_user_0551_00,user_0551,2023-06-19,64.16
ord_user_0552_00,user_0552,2023-01-23,34.75
ord_user_0552_01,user_0552,2023-02-22,46.73
ord_user_0552_02,user_0552,2023-02-23,43.41
ord_user_0552_03,user_0552,2023-03-06,37.71
ord_user_0552_04,user_0552,2023-04-10,21.86
ord_user_0552_05,user_0552,2023-05-12,61.4
ord_user_0552_06,user_0552,2023-05-27,83.44
ord_user_0552_07,user_0552,2023-05-31,30.66
ord_user_0552_08,user_0552,2023-08-14,36.89
ord_user_0552_09,user_0552,2023-10-23,24.41
ord_user_0552_10,user_0552,2023-11-18,98.18
ord_user_0552_11,user_0552,2023-11-21,43.29
ord_user_0552_12,user_0552,2024-02-04,39.91
ord_user_0553_00,user_0553,2023-04-12,18.54
ord_user_0553_01,user_0553,2023-04-18,143.22
ord_user_0553_02,user_0553,2023-07-15,67.06
ord_user_0553_03,user_0553,2023-09-27,16.61
ord_user_0553_04,user_0553,2023-12-02,33.86
ord_user_0553_05,user_0553,2023-12-05,127.16
ord_user_0553_06,user_0553,2023-12-29,16.28
ord_user_0554_00,user_0554,2023-03-22,70.13
ord_user_0554_01,user_0554,2023-05-20,89.55
ord_user_0554_02,user_0554,2023-08-03,120.39
ord_user_0554_03,user_0554,2023-09-21,119.66
ord_user_0554_04,user_0554,2023-11-19,148.75
ord_user_0554_05,user_0554,2024-01-20,118.61
ord_user_0554_06,user_0554,2024-02-11,102.98
ord_user_0555_00,user_0555,2023-12-30,142.76
ord_user_0556_00,user_0556,2023-05-12,98.89
ord_user_0556_01,user_0556,2023-07-12,51.87
ord_user_0556_02,user_0556,2023-07-29,42.54
ord_user_0556_03,user_0556,2023-09-09,135.79
ord_user_0556_04,user_0556,2023-12-04,100.0
ord_user_0556_05,user_0556,2024-01-11,12.95
ord_user_0556_06,user_0556,2024-03-01,145.28
ord_user_0557_00,user_0557,2023-03-28,94.07
ord_user_0557_01,user_0557,2023-05-17,44.34
ord_user_0557_02,user_0557,2023-06-02,138.02
ord_user_0557_03,user_0557,2023-08-11,88.58
ord_user_0557_04,user_0557,2023-09-13,18.88
ord_user_0557_05,user_0557,2023-11-30,17.85
ord_user_0557_06,user_0557,2023-12-07,13.18
ord_user_0557_07,user_0557,2024-02-24,79.42
ord_user_0558_00,user_0558,2023-05-29,143.72
ord_user_0558_01,user_0558,2023-08-18,65.02
ord_user_0558_02,user_0558,2023-09-20,114.41
ord_user_0558_03,user_0558,2023-12-17,88.15
ord_user_0558_04,user_0558,2024-02-29,95.29
ord_user_0559_00,user_0559,2023-02-25,145.36
ord_user_0559_01,user_0559,2023-04-02,81.81
ord_user_0559_02,user_0559,2023-07-01,128.03
ord_user_0559_03,user_0559,2023-09-29,74.83
ord_user_0559_04,user_0559,2023-12-04,45.93
ord_user_0559_05,user_0559,2024-01-25,64.81
ord_user_0559_06,user_0559,2024-02-28,59.59
ord_user_0560_00,user_0560,2023-04-08,112.74
ord_user_0560_01,user_0560,2023-05-26,13.36
ord_user_0560_02,user_0560,2023-06-16,58.35
ord_user_0560_03,user_0560,2023-08-18,104.46
ord_user_0560_04,user_0560,2023-09-17,43.25
ord_user_0560_05,user_0560,2023-11-13,96.4
ord_user_0560_06,user_0560,2024-01-20,84.58
ord_user_0561_00,user_0561,2023-05-23,49.39
ord_user_0561_01,user_0561,2023-06-11,127.31
ord_user_0562_00,user_0562,2023-12-02,112.13
ord_user_0562_01,user_0562,2024-01-11,131.39
ord_user_0563_00,user_0563,2023-06-02,67.03
ord_user_0563_01,user_0563,2023-06-17,82.7
ord_user_0564_00,user_0564,2023-03-12,136.56
ord_user_0564_01,user_0564,2023-04-12,10.09
ord_user_0564_02,user_0564,2023-05-31,45.34
ord_user_0564_03,user_0564,2023-08-15,149.41
ord_user_0564_04,user_0564,2023-11-10,75.1
ord_user_0564_05,user_0564,2024-02-06,76.04
ord_user_0565_00,user_0565,2023-01-27,61.37
ord_user_0565_01,user_0565,2023-02-06,110.31
ord_user_0565_02,user_0565,2023-03-04,48.68
ord_user_0565_03,user_0565,2023-03-25,91.36
ord_user_0565_04,user_0565,2023-06-01,16.3
ord_user_0565_05,user_0565,2023-06-14,36.15
ord_user_0565_06,user_0565,2023-08-21,30.23
ord_user_0565_07,user_0565,2023-10-06,105.07
ord_user_0565_08,user_0565,2023-12-25,119.15
ord_user_0565_09,user_0565,2024-01-03,98.74
ord_user_0565_10,user_0565,2024-01-13,116.31
ord_user_0565_11,user_0565,2024-02-13,59.27
ord_user_0566_00,user_0566,2023-11-23,74.41
ord_user_0566_01,user_0566,2023-12-17,108.39
ord_user_0567_00,user_0567,2023-08-31,105.03
ord_user_0567_01,user_0567,2023-09-18,101.55
ord_user_0567_02,user_0567,2023-10-21,125.92
ord_user_0567_03,user_0567,2023-12-19,129.09
ord_user_0567_04,user_0567,2023-12-24,11.4
ord_user_0568_00,user_0568,2023-04-17,33.14
ord_user_0568_01,user_0568,2023-06-25,40.32
ord_user_0568_02,user_0568,2023-09-05,14.46
ord_user_0568_03,user_0568,2023-11-26,83.6
ord_user_0568_04,user_0568,2023-12-17,129.4
ord_user_0569_00,user_0569,2023-03-07,101.53
ord_user_0569_01,user_0569,2023-05-31,107.92
ord_user_0569_02,user_0569,2023-08-29,137.01
ord_user_0569_03,user_0569,2023-09-11,23.01
ord_user_0569_04,user_0569,2023-10-09,143.54
ord_user_0569_05,user_0569,2023-10-10,23.85
ord_user_0569_06,user_0569,2023-11-24,115.47
ord_user_0569_07,user_0569,2023-12-14,21.86
ord_user_0569_08,user_0569,2024-02-01,78.93
ord_user_0570_00,user_0570,2023-01-09,133.12
ord_user_0570_01,user_0570,2023-04-06,125.89
ord_user_0571_00,user_0571,2023-08-22,17.43
ord_user_0571_01,user_0571,2023-10-08,27.81
ord_user_0571_02,user_0571,2023-12-17,121.36
ord_user_0571_03,user_0571,2024-01-10,113.68
ord_user_0572_00,user_0572,2023-07-14,26.6
ord_user_0572_01,user_0572,2023-08-19,144.03
ord_user_0572_02,user_0572,2023-11-07,15.99
ord_user_0572_03,user_0572,2024-01-23,69.54
ord_user_0572_04,user_0572,2024-02-03,25.86
ord_user_0573_00,user_0573,2023-10-04,66.71
ord_user_0573_01,user_0573,2023-11-24,42.52
ord_user_0573_02,user_0573,2024-01-03,43.94
ord_user_0574_00,user_0574,2023-09-04,96.15
ord_user_0574_01,user_0574,2023-10-02,33.19
ord_user_0574_02,user_0574,2023-10-22,29.71
ord_user_0574_03,user_0574,2023-11-22,121.33
ord_user_0574_04,user_0574,2023-11-23,146.64
ord_user_0574_05,user_0574,2024-01-08,76.53
ord_user_0575_00,user_0575,2023-09-12,34.92
ord_user_0575_01,user_0575,2023-11-21,130.92
ord_user_0575_02,user_0575,2024-01-10,34.05
ord_user_0575_03,user_0575,2024-01-13,29.46
ord_user_0576_00,user_0576,2023-02-26,61.27
ord_user_0576_01,user_0576,2023-04-10,24.5
ord_user_0576_02,user_0576,2023-06-16,110.44
ord_user_0576_03,user_0576,2023-08-22,139.7
ord_user_0577_00,user_0577,2023-08-06,140.31
ord_user_0577_01,user_0577,2023-09-26,57.34
ord_user_0577_02,user_0577,2023-12-22,136.29
ord_user_0577_03,user_0577,2024-01-31,120.14
ord_user_0578_00,user_0578,2023-11-29,30.25
ord_user_0578_01,user_0578,2024-02-02,10.58
ord_user_0578_02,user_0578,2024-02-20,13.39
ord_user_0579_00,user_0579,2023-07-30,93.19
ord_user_0579_01,user_0579,2023-08-16,20.29
ord_user_0579_02,user_0579,2023-09-04,54.7
ord_user_0579_03,user_0579,2023-11-13,70.88
ord_user_0579_04,user_0579,2024-01-14,25.72
ord_user_0579_05,user_0579,2024-01-31,130.21
ord_user_0580_00,user_0580,2023-09-20,46.57
ord_user_0580_01,user_0580,2023-10-12,107.57
ord_user_0580_02,user_0580,2023-11-30,137.08
ord_user_0580_03,user_0580,2024-02-02,60.6
ord_user_0581_00,user_0581,2023-11-07,145.66
ord_user_0581_01,user_0581,2023-11-26,110.61
ord_user_0581_02,user_0581,2023-12-23,10.05
ord_user_0582_00,user_0582,2023-10-05,132.65
ord_user_0582_01,user_0582,2023-11-16,15.62
ord_user_0582_02,user_0582,2024-02-02,130.08
ord_user_0583_00,user_0583,2023-05-16,53.45
ord_user_0583_01,user_0583,2023-06-21,134.76
ord_user_0584_00,user_0584,2023-07-13,101.1
ord_user_0584_01,user_0584,2023-09-28,119.13
ord_user_0584_02,user_0584,2023-10-05,142.19
ord_user_0584_03,user_0584,2023-10-11,18.07
ord_user_0584_04,user_0584,2023-12-18,69.05
ord_user_0584_05,user_0584,2023-12-31,24.71
ord_user_0584_06,user_0584,2024-02-27,70.22
ord_user_0585_00,user_0585,2023-08-11,139.67
ord_user_0585_01,user_0585,2023-09-28,56.44
ord_user_0585_02,user_0585,2023-11-14,10.41
ord_user_0585_03,user_0585,2024-01-08,109.34
ord_user_0585_04,user_0585,2024-01-11,108.76
ord_user_0585_05,user_0585,2024-01-16,20.86
ord_user_0585_06,user_0585,2024-01-31,75.25
ord_user_0585_07,user_0585,2024-02-10,137.37
ord_user_0586_00,user_0586,2023-02-05,115.36
ord_user_0587_00,user_0587,2023-10-24,96.78
ord_user_0587_01,user_0587,2023-12-25,146.65
ord_user_0587_02,user_0587,2024-02-02,35.69
ord_user_0588_00,user_0588,2023-07-18,54.99
ord_user_0588_01,user_0588,2023-08-05,35.88
ord_user_0588_02,user_0588,2023-09-16,10.08
ord_user_0589_00,user_0589,2023-12-11,135.66
ord_user_0590_00,user_0590,2023-04-01,142.8
ord_user_0590_01,user_0590,2023-06-19,137.05
ord_user_0590_02,user_0590,2023-07-30,68.58
ord_user_0590_03,user_0590,2023-10-04,74.48
ord_user_0590_04,user_0590,2023-11-25,21.29
ord_user_0590_05,user_0590,2024-02-18,83.85
ord_user_0591_00,user_0591,2023-03-09,117.05
ord_user_0591_01,user_0591,2023-05-01,35.05
ord_user_0591_02,user_0591,2023-05-04,122.73
ord_user_0591_03,user_0591,2023-07-17,136.69
ord_user_0591_04,user_0591,2023-09-22,133.22
ord_user_0591_05,user_0591,2023-09-30,30.94
ord_user_0591_06,user_0591,2023-10-07,87.87
ord_user_0591_07,user_0591,2023-11-27,112.78
